# t,xt0,xt1,xt2,xt3,xt4,xt5,xc0,xc1,xc2,xc3,xc4,xc5,dist,b_obs
9.310000000000000853e+01,2.519665809136282242e+00,1.643297369160696464e+00,3.402168991185384756e-04,2.701830615841894004e-02,1.468390263968183569e-02,1.534498524413016767e-05,2.689323872066157861e+00,2.048240784711381934e+00,-1.960366971310825157e+00,2.615614299947428487e-02,1.036355094754120611e-02,-1.984755161297385110e-03,4.390478654030477990e-01,8.200482699814222454e-03
9.315000000000000568e+01,2.521015702842932971e+00,1.644031009073414262e+00,3.409833857783598843e-04,2.697744210760524494e-02,1.466169386903014987e-02,1.531448114872526549e-05,2.690630648314220608e+00,2.048758457367668484e+00,-1.960466211631053168e+00,2.611490692303325423e-02,1.034335530391588057e-02,-1.984857647819054070e-03,4.388320147049507569e-01,8.207177783302092855e-03
9.320000000000000284e+01,2.522363551844220897e+00,1.644763537730844494e+00,3.417483450214047380e-04,2.693651794392019905e-02,1.463945242817554608e-02,1.528388857306801278e-05,2.691935361105545876e+00,2.049275119300067338e+00,-1.960565456834794329e+00,2.607360472998636325e-02,1.032312199204241804e-02,-1.984950501831756354e-03,4.386162538253606247e-01,8.213844696299741482e-03
9.325000000000000000e+01,2.523709353139332645e+00,1.645494953502101509e+00,3.425117724251124118e-04,2.689553386054377090e-02,1.461717842210534524e-02,1.525320757523845754e-05,2.693238007139294954e+00,2.049790768628101389e+00,-1.960664706440192084e+00,2.603223661996851776e-02,1.030285112931617064e-02,-1.985033714077081082e-03,4.384005824077285562e-01,8.220483376403390011e-03
9.330000000000001137e+01,2.525053103737123106e+00,1.646225254761555012e+00,3.432736635698062041e-04,2.685449005107217943e-02,1.459487195603310916e-02,1.522243821251343353e-05,2.694538583124618913e+00,2.050305403477166166e+00,-1.960763959964926029e+00,2.599080279298640606e-02,1.028254283327545079e-02,-1.985107275279643976e-03,4.381850000961234337e-01,8.227093761426235857e-03
9.335000000000000853e+01,2.526394800656137640e+00,1.646954439888840716e+00,3.440340140386534927e-04,2.681338670951789044e-02,1.457253313539864405e-02,1.519158054137772247e-05,2.695837085780679043e+00,2.050819021978538270e+00,-1.960863216926211683e+00,2.594930344941856828e-02,1.026219722160165611e-02,-1.985171176147002784e-03,4.379695065352295358e-01,8.233675789393907207e-03
9.340000000000000568e+01,2.527734440924633397e+00,1.647682507268872332e+00,3.447928194176263237e-04,2.677222403030962705e-02,1.455016206586799525e-02,1.516063461753465212e-05,2.697133511836665054e+00,2.051331622269381150e+00,-1.960962476840799606e+00,2.590773879001547972e-02,1.024181441211940644e-02,-1.985225407369231847e-03,4.377541013703395434e-01,8.240229398541359593e-03
9.345000000000000284e+01,2.529072021580598406e+00,1.648409455291852455e+00,3.455500752957707273e-04,2.673100220829669263e-02,1.452775885333347332e-02,1.512960050824230785e-05,2.698427858031812843e+00,2.051843202492753981e+00,-1.961061739224974287e+00,2.586610901589963055e-02,1.022139452279668265e-02,-1.985269959618689642e-03,4.375387842473526523e-01,8.246754527308112342e-03
9.350000000000000000e+01,2.530407539671774231e+00,1.649135282353283660e+00,3.463057772654437789e-04,2.668972143874448477e-02,1.450532360391362449e-02,1.509847827867917529e-05,2.699720121115424476e+00,2.052353760797617444e+00,-1.961161003594553476e+00,2.582441432856567159e-02,1.020093767174496888e-02,-1.985304823549592906e-03,4.373235548127683003e-01,8.253251114333764321e-03
9.355000000000001137e+01,2.531740992255675948e+00,1.649859986853980276e+00,3.470599209219028488e-04,2.664838191733011688e-02,1.448285642395320989e-02,1.506726797968381957e-05,2.701010297846885511e+00,2.052863295338841709e+00,-1.961260269464887074e+00,2.578265492988050106e-02,1.018044397721940345e-02,-1.985329989797623724e-03,4.371084127136821151e-01,8.259719098455312047e-03
9.360000000000000853e+01,2.533072376399613024e+00,1.650583567200079704e+00,3.478125018629341547e-04,2.660698384014695619e-02,1.446035742002322287e-02,1.503596966156928795e-05,2.702298384995684533e+00,2.053371804277212664e+00,-1.961359536350856470e+00,2.574083102208328533e-02,1.015991355761892805e-02,-1.985345448979493246e-03,4.368933575977807515e-01,8.266158418705541605e-03
9.365000000000000568e+01,2.534401689180709294e+00,1.651306021803053303e+00,3.485635156888263072e-04,2.656552740370461338e-02,1.443782669892089594e-02,1.500458337411751769e-05,2.703584379341431365e+00,2.053879285779440345e+00,-1.961458803766873205e+00,2.569894280778555265e-02,1.013934653148645428e-02,-1.985351191692730048e-03,4.366783891133390050e-01,8.272569014306688229e-03
9.370000000000000284e+01,2.535728927685925171e+00,1.652027349079718155e+00,3.493129580023435839e-04,2.652401280492894947e-02,1.441526436766969385e-02,1.497310916657397944e-05,2.704868277673875276e+00,2.054385738018165153e+00,-1.961558071226878308e+00,2.565699048997128681e-02,1.011874301750901976e-02,-1.985347208515350539e-03,4.364635069092132613e-01,8.278950824667861974e-03
9.375000000000000000e+01,2.537054089012077629e+00,1.652747547452247945e+00,3.500608244086990959e-04,2.648244024116205853e-02,1.439267053351931183e-02,1.494154708764629824e-05,2.706150076792924519e+00,2.054891159171965853e+00,-1.961657338244341409e+00,2.561497427199703122e-02,1.009810313451795991e-02,-1.985333490005338538e-03,4.362487106348390542e-01,8.285303789380332740e-03
9.380000000000001137e+01,2.538377170265860627e+00,1.653466615348184510e+00,3.508071105155277365e-04,2.644080991016228496e-02,1.437004530394567908e-02,1.490989718549886982e-05,2.707429773508664095e+00,2.055395547425366232e+00,-1.961756604332258958e+00,2.557289435759197566e-02,1.007742700148907787e-02,-1.985310026700329560e-03,4.360339999402254030e-01,8.291627848214671442e-03
9.385000000000000853e+01,2.539698168563867320e+00,1.654184551200449382e+00,3.515518119328590223e-04,2.639912201010420276e-02,1.434738878665095183e-02,1.487815950775324171e-05,2.708707364641375293e+00,2.055898900968842202e+00,-1.961855869003154451e+00,2.553075095085807072e-02,1.005671473754282154e-02,-1.985276809117406550e-03,4.358193744759498167e-01,8.297922941116826073e-03
9.390000000000000568e+01,2.541017081032609592e+00,1.654901353447354673e+00,3.522949242730899879e-04,2.635737673957862237e-02,1.432470108956351504e-02,1.484633410148567216e-05,2.709982847021553454e+00,2.056401217998829356e+00,-1.961955131769076210e+00,2.548854425627011810e-02,1.003596646194446912e-02,-1.985233827752554310e-03,4.356048338931549080e-01,8.304189008203816114e-03
9.395000000000000284e+01,2.542333904808538936e+00,1.655617020532614614e+00,3.530364431509578097e-04,2.631557429759258729e-02,1.430198232083798073e-02,1.481442101322663879e-05,2.711256217489927067e+00,2.056902496717730511e+00,-1.962054392141596937e+00,2.544627447867588849e-02,1.001518229410430783e-02,-1.985181073080457843e-03,4.353903778435438410e-01,8.310425989760988202e-03
9.400000000000000000e+01,2.543648637038068205e+00,1.656331550905356886e+00,3.537763641835124846e-04,2.627371488356937054e-02,1.427923258885518791e-02,1.478242028896118930e-05,2.712527472897476422e+00,2.057402735333922372e+00,-1.962153649631812824e+00,2.540394182329622219e-02,9.994362353577833369e-03,-1.985118535554131550e-03,4.351760059793753355e-01,8.316633826238300359e-03
9.405000000000001137e+01,2.544961274877591162e+00,1.657044943020133720e+00,3.545146829900897782e-04,2.623179869734847819e-02,1.425645200222220264e-02,1.475033197412864502e-05,2.713796610105451812e+00,2.057901932061763528e+00,-1.962252903750341781e+00,2.536154649572514366e-02,9.973506760065935575e-03,-1.985046205604441751e-03,4.349617179534601141e-01,8.322812458246352935e-03
9.410000000000000853e+01,2.546271815493504675e+00,1.657757195336933664e+00,3.552513951922836328e-04,2.618982593918563889e-02,1.423364066977230932e-02,1.471815611362550789e-05,2.715063625985393081e+00,2.058400085121600664e+00,-1.962352154007322991e+00,2.531908870192997596e-02,9.952615633415099611e-03,-1.984964073639880738e-03,4.347475134191550739e-01,8.328961826553391012e-03
9.415000000000000568e+01,2.547580256062228266e+00,1.658468306321192021e+00,3.559864964139193870e-04,2.614779680975280046e-02,1.421079870056501590e-02,1.468589275180559772e-05,2.716328517419147826e+00,2.058897192739776560e+00,-1.962451399912415129e+00,2.527656864825144484e-02,9.931689093617607211e-03,-1.984872130046206381e-03,4.345333920303604547e-01,8.335081872081038720e-03
9.420000000000000284e+01,2.548886593770225417e+00,1.659178274443803280e+00,3.567199822810265624e-04,2.610571151013813679e-02,1.418792620388605215e-02,1.465354193248243739e-05,2.717591281298889161e+00,2.059393253148637193e+00,-1.962550640974795924e+00,2.523398654140380365e-02,9.910727260811748318e-03,-1.984770365186227029e-03,4.343193534415139556e-01,8.341172535901520205e-03
9.425000000000000000e+01,2.550190825814024898e+00,1.659887098181131559e+00,3.574518484218119755e-04,2.606357024184604437e-02,1.416502328924736966e-02,1.462110369893118752e-05,2.718851914527136149e+00,2.059888264586539730e+00,-1.962649876703160601e+00,2.519134258847495478e-02,9.889730255282025775e-03,-1.984658769399250729e-03,4.341053973075882366e-01,8.347233759233635073e-03
9.430000000000001137e+01,2.551492949400241184e+00,1.660594776015022367e+00,3.581820904666325783e-04,2.602137320679713539e-02,1.414209006638713663e-02,1.458857809389163136e-05,2.720110414016771117e+00,2.060382225297858305e+00,-1.962749106605720550e+00,2.514863699692655719e-02,9.868698197459370436e-03,-1.984537333000815484e-03,4.338915232840840353e-01,8.353265483439790279e-03
9.435000000000000853e+01,2.552792961745594447e+00,1.661301306432813707e+00,3.589107040479691665e-04,2.597912060732823075e-02,1.411912664526973789e-02,1.455596515957232871e-05,2.721366776691059197e+00,2.060875133532992898e+00,-1.962848330190202661e+00,2.510586997459416519e-02,9.847631207921359736e-03,-1.984406046282403448e-03,4.336777310270285013e-01,8.359267650021956486e-03
9.440000000000000568e+01,2.554090860076932312e+00,1.662006687927347626e+00,3.596376848003997079e-04,2.593681264619236704e-02,1.409613313608577660e-02,1.452326493765195248e-05,2.722620999483666093e+00,2.061366987548375551e+00,-1.962947546963847545e+00,2.506304172968733604e-02,9.826529407392438006e-03,-1.984264899511235802e-03,4.334640201929686465e-01,8.365240200618949754e-03
9.445000000000000284e+01,2.555386641631251177e+00,1.662710918996981091e+00,3.603630283605731592e-04,2.589444952655878956e-02,1.407310964925206562e-02,1.449047746928447254e-05,2.723873079338678060e+00,2.061857785606478810e+00,-1.963046756433408646e+00,2.502015247078977211e-02,9.805392916744145454e-03,-1.984113882929878104e-03,4.332503904389686800e-01,8.371183077002120748e-03
9.450000000000000000e+01,2.556680303655715303e+00,1.663413998145597761e+00,3.610867303671827944e-04,2.585203145201295932e-02,1.405005629541163786e-02,1.445760279510149355e-05,2.725123013210619227e+00,2.062347525975822382e+00,-1.963145958105150690e+00,2.497720240685943199e-02,9.784221856995341943e-03,-1.983952986755810506e-03,4.330368414226049567e-01,8.377096221073025012e-03
9.455000000000001137e+01,2.557971843407679469e+00,1.664115923882618864e+00,3.618087864609407806e-04,2.580955862655653563e-02,1.402697318543373768e-02,1.442464095521733547e-05,2.726370798064471579e+00,2.062836206930980243e+00,-1.963245151484849016e+00,2.493419174722867268e-02,9.763016349312441181e-03,-1.983782201181279441e-03,4.328233728019614812e-01,8.382979574859525038e-03
9.460000000000000853e+01,2.559261258154708507e+00,1.664816694723014967e+00,3.625291922845520483e-04,2.576703125460737959e-02,1.400386043041381562e-02,1.439159198923359564e-05,2.727616430875692277e+00,2.063323826752588186e+00,-1.963344336077787800e+00,2.489112070160437798e-02,9.741776515009646642e-03,-1.983601516372853965e-03,4.326099842356253000e-01,8.388833080512275719e-03
9.465000000000000568e+01,2.560548545174598623e+00,1.665516309187317079e+00,3.632479434826889212e-04,2.572444954099956452e-02,1.398071814167353710e-02,1.435845593624140193e-05,2.728859908630234088e+00,2.063810383727352260e+00,-1.963443511388758944e+00,2.484798948006808686e-02,9.720502475549189225e-03,-1.983410922471202844e-03,4.323966753826838927e-01,8.394656680301329499e-03
9.470000000000000284e+01,2.561833701755398263e+00,1.666214765801627973e+00,3.639650357019656919e-04,2.568181369098335165e-02,1.395754643076077377e-02,1.432523283482886152e-05,2.730101228324562701e+00,2.064295876148054543e+00,-1.963542676922060526e+00,2.480479829307612877e-02,9.699194352541570113e-03,-1.983210409590819168e-03,4.321834459027188435e-01,8.400450316613537749e-03
9.475000000000000000e+01,2.563116725195428547e+00,1.666912063097633290e+00,3.646804645909134681e-04,2.563912391022520748e-02,1.393434540944960692e-02,1.429192272308257540e-05,2.731340386965676270e+00,2.064780302313561577e+00,-1.963641832181495683e+00,2.476154735145976934e-02,9.677852267745808840e-03,-1.982999967819713306e-03,4.319702954558031216e-01,8.406213931948413459e-03
9.480000000000001137e+01,2.564397612803304582e+00,1.667608199612613085e+00,3.653942257999553988e-04,2.559638040480778642e-02,1.391111518974032235e-02,1.425852563859465014e-05,2.732577381571123176e+00,2.065263660528831924e+00,-1.963740976670371730e+00,2.471823686642533532e-02,9.656476343069686150e-03,-1.982779587219146190e-03,4.317572237024962511e-01,8.411947468915496190e-03
9.485000000000000853e+01,2.565676361897955449e+00,1.668303173889453150e+00,3.661063149813819002e-04,2.555358338122994816e-02,1.388785588385941377e-02,1.422504161846606564e-05,2.733812209169022456e+00,2.065745949104922818e+00,-1.963840109891497709e+00,2.467486704955436025e-02,9.635066700569999004e-03,-1.982549257823109767e-03,4.315442303038402594e-01,8.417650870230953750e-03
9.490000000000000568e+01,2.566952969808646401e+00,1.668996984476656120e+00,3.668167277893263694e-04,2.551073304640672987e-02,1.386456760425957592e-02,1.419147069931354799e-05,2.735044866798081564e+00,2.066227166358998169e+00,-1.963939231347184178e+00,2.463143811280372325e-02,9.613623462452815585e-03,-1.982308969638511744e-03,4.313313149213553466e-01,8.423324078714038154e-03
9.495000000000000284e+01,2.568227433874998411e+00,1.669689629928353014e+00,3.675254598797410071e-04,2.546782960766936707e-02,1.384125046361970798e-02,1.415781291727217662e-05,2.736275351507614140e+00,2.066707310614336546e+00,-1.964038340539241201e+00,2.458795026850579477e-02,9.592146751073732033e-03,-1.982058712644512929e-03,4.311184772170360002e-01,8.428967037284311806e-03
9.500000000000000000e+01,2.569499751447009483e+00,1.670381108804314563e+00,3.682325069103728021e-04,2.542487327276527626e-02,1.381790457484491016e-02,1.412406830800185059e-05,2.737503660357560875e+00,2.067186380200336959e+00,-1.964137436968977024e+00,2.454440372936857878e-02,9.570636688938132658e-03,-1.981798476792184186e-03,4.309057168533458326e-01,8.434579688958363658e-03
9.505000000000001137e+01,2.570769919885075083e+00,1.671071419669962310e+00,3.689378645407401670e-04,2.538186424985805836e-02,1.379453005106648367e-02,1.409023690669165920e-05,2.738729790418506838e+00,2.067664373452527737e+00,-1.964236520137196962e+00,2.450079870847585162e-02,9.549093398701453614e-03,-1.981528252004566715e-03,4.306930334932145832e-01,8.440161976846058747e-03
9.510000000000000853e+01,2.572037936560009896e+00,1.671760561096379938e+00,3.696415284321090855e-04,2.533880274752750572e-02,1.377112700564193069e-02,1.405631874806515402e-05,2.739953738771701008e+00,2.068141288712574521e+00,-1.964335589544201399e+00,2.445713541928732151e-02,9.527517003169448315e-03,-1.981248028176254856e-03,4.304804268000342327e-01,8.445713844147972535e-03
9.515000000000000568e+01,2.573303798853067370e+00,1.672448531660324811e+00,3.703434942474703988e-04,2.529568897476958123e-02,1.374769555215494925e-02,1.402231386638630006e-05,2.741175502509074047e+00,2.068617124328286039e+00,-1.964434644689785125e+00,2.441341407563876048e-02,9.505907625298456315e-03,-1.980957795173081664e-03,4.302678964376532855e-01,8.451235234152608411e-03
9.520000000000000284e+01,2.574567504155961473e+00,1.673135329944239080e+00,3.710437576515166033e-04,2.525252314099643222e-02,1.372423580441543486e-02,1.398822229546327223e-05,2.742395078733258718e+00,2.069091878653623429e+00,-1.964533685073235336e+00,2.436963489174216735e-02,9.484265388195675661e-03,-1.980657542831807099e-03,4.300554420703746050e-01,8.456726090232279461e-03
9.525000000000000000e+01,2.575829049870887122e+00,1.673820954536261008e+00,3.717423143106195703e-04,2.520930545603638009e-02,1.370074787645947888e-02,1.395404406865555175e-05,2.743612464557606767e+00,2.069565550048706459e+00,-1.964632710193330078e+00,2.432579808218591350e-02,9.462590415119436979e-03,-1.980347260960045163e-03,4.298430633629496955e-01,8.462186355841016389e-03
